2023-06-29 23:49:21,500000000000000000,2000036,1,1854.22
2023-06-29 23:49:21,10000000000000000,2000037,1,1854.22
2023-06-29 23:49:21,,2000038,0,1854.22
2023-06-29 23:49:21,2000000000000000000,2000039,1,1854.22
2023-06-29 23:49:21,90000000000000000,2000040,2,1854.22
2023-06-29 23:49:21,,2000041,0,1854.22
2023-06-29 23:49:21,,2000042,0,1854.22
2023-06-29 23:49:21,,2000043,0,1854.22
2023-06-29 23:49:21,100000000000000000,2000044,1,1854.22
2023-06-29 23:49:21,,2000045,0,1854.22
2023-06-29 23:49:21,,2000046,0,1854.22
2023-06-29 23:49:21,,2000047,0,1854.22
2023-06-29 23:49:21,,2000048,0,1854.22
2023-06-29 23:49:21,,2000049,0,1854.22
2023-06-29 23:49:21,,2000050,0,1854.22
2023-06-29 23:49:21,500000000000000000,2000051,3,1854.22
2023-06-29 23:49:21,500000000000000000,2000052,2,1854.22
2023-06-29 23:49:21,,2000053,0,1854.22
2023-06-29 23:49:21,1000000000000000000,2000054,1,1854.22
2023-06-29 23:49:21,1000000000000000000,2000055,1,1854.22
2023-06-29 23:49:21,,2000056,0,1854.22
2023-06-29 23:49:21,,2000057,0,1854.22
2023-06-29 23:49:21,,2000058,0,1854.22
2023-06-29 23:49:21,500000000000000000,2000059,3,1854.22
2023-06-29 23:49:21,500000000000000000,2000060,1,1854.22
2023-06-29 23:49:21,,2000061,0,1854.22
2023-06-29 23:49:21,100000000000000000,2000062,2,1854.22
2023-06-29 23:49:21,300000000000000000,2000063,1,1854.22
2023-06-29 23:49:21,1500000000000000000,2000064,1,1854.22
2023-06-29 23:49:21,,2000065,0,1854.22
2023-06-29 23:49:21,,2000066,0,1854.22
2023-06-29 23:49:21,380000000000000,2001001,7,1854.22
2023-06-29 23:49:21,350000000000000,2001002,6,1854.22
2023-06-29 23:49:21,4500000000000000,2001003,2,1854.22
2023-06-29 23:49:21,2200000000000000,2001004,1,1854.22
2023-06-29 23:49:21,1490000000000000,2001005,6,1854.22
2023-06-29 23:49:21,,2001006,0,1854.22
2023-06-29 23:49:21,5000000000000000000,2001007,1,1854.22
2023-06-29 23:49:21,28950000000000000,2001008,1,1854.22
2023-06-29 23:49:21,780000000000000,2001009,12,1854.22
2023-06-29 23:49:21,1150000000000000,2001010,8,1854.22
2023-06-29 23:49:21,2200000000000000,2001011,6,1854.22
2023-06-29 23:49:21,2500000000000000,2001012,4,1854.22
2023-06-29 23:49:21,3275000000000000,2001013,3,1854.22
2023-06-29 23:49:21,12970000000000000,2001014,1,1854.22
2023-06-29 23:49:21,9000000000000000,2001015,1,1854.22
2023-06-29 23:49:21,,2001016,0,1854.22
2023-06-29 23:49:21,600000000000000,2001017,8,1854.22
2023-06-29 23:49:21,410000000000000,2001018,5,1854.22
2023-06-29 23:49:21,1000000000000000,2001019,1,1854.22
2023-06-29 23:49:21,5000000000000000,2001020,1,1854.22
2023-06-29 23:49:21,2500000000000000,2001021,2,1854.22
2023-06-29 23:49:21,5999000000000000,2001022,6,1854.22
2023-06-29 23:49:21,,2001023,0,1854.22
2023-06-29 23:49:21,100000000000000000,2001024,1,1854.22
2023-06-29 23:49:21,390000000000000,2001025,1,1854.22
2023-06-29 23:49:21,400000000000000,2001026,6,1854.22
2023-06-29 23:49:21,2700000000000000,2001027,3,1854.22
2023-06-29 23:49:21,3000000000000000,2001028,2,1854.22
2023-06-29 23:49:21,3500000000000000,2001029,1,1854.22
2023-06-29 23:49:21,4990000000000000,2001030,3,1854.22
2023-06-29 23:49:21,,2001031,0,1854.22
2023-06-29 23:49:21,15000000000000000,2001032,3,1854.22
2023-06-29 23:49:21,3500000000000000,2001033,2,1854.22
2023-06-29 23:49:21,,2001034,0,1854.22
2023-06-29 23:49:21,100000000000000000,2001035,1,1854.22
2023-06-29 23:49:21,,2001036,0,1854.22
2023-06-29 23:49:21,,2001037,0,1854.22
2023-06-29 23:49:21,250000000000000,2001038,4,1854.22
2023-06-29 23:49:21,5000000000000000,2001039,1,1854.22
2023-06-29 23:49:21,500000000000000000,2001040,2,1854.22
2023-06-29 23:49:21,3180000000000000,2001041,1,1854.22
2023-06-29 23:49:21,,2001042,0,1854.22
2023-06-29 23:49:21,1000000000000000,2001043,1,1854.22
2023-06-29 23:49:21,,2001044,0,1854.22
2023-06-29 23:49:21,4700000000000000,2001045,2,1854.22
2023-06-29 23:49:21,11000000000000000,2001046,1,1854.22
2023-06-29 23:49:21,,2001047,0,1854.22
2023-06-29 23:49:21,,2001048,0,1854.22
2023-06-29 23:49:21,,2001049,0,1854.22
2023-06-29 23:49:21,,2001050,0,1854.22
2023-06-29 23:49:21,600000000000000,2001051,13,1854.22
2023-06-29 23:49:21,419000000000000,2001052,4,1854.22
2023-06-29 23:49:21,,2001053,0,1854.22
2023-06-29 23:49:21,2100000000000000,2001054,3,1854.22
2023-06-29 23:49:21,2000000000000000,2001055,1,1854.22
2023-06-29 23:49:21,50724466306584362,2001056,1,1854.22
2023-06-29 23:49:21,,2001057,0,1854.22
2023-06-29 23:49:21,50000000000000000,2001058,1,1854.22
2023-06-29 23:49:21,920000000000000,2001059,12,1854.22
2023-06-29 23:49:21,690000000000000,2001060,3,1854.22
2023-06-29 23:49:21,1800000000000000,2001061,2,1854.22
2023-06-29 23:49:21,5000000000000000,2001062,1,1854.22
2023-06-29 23:49:21,2880000000000000,2001063,3,1854.22
2023-06-29 23:49:21,,2001064,0,1854.22
2023-06-29 23:49:21,14300000000000000,2001065,1,1854.22
2023-06-29 23:49:21,,2001066,0,1854.22
2023-06-29 23:49:21,999999999000000,2002001,10,1854.22
2023-06-29 23:49:21,118500000000000,2002002,18,1854.22
2023-06-29 23:49:21,484000000000000,2002003,15,1854.22
2023-06-29 23:49:21,374000000000000,2002004,13,1854.22
2023-06-29 23:49:21,200000000000000,2002005,22,1854.22
2023-06-29 23:49:21,200000000000000,2002006,16,1854.22
2023-06-29 23:49:21,415000000000000,2002007,27,1854.22
2023-06-29 23:49:21,800000000000000,2002008,10,1854.22
2023-06-29 23:49:21,1679300000000000,2002009,10,1854.22
2023-06-29 23:49:21,1920000000000000,2002010,4,1854.22
2023-06-29 23:49:21,1300000000000000,2002011,5,1854.22
2023-06-29 23:49:21,3700000000000000,2002012,7,1854.22
2023-06-29 23:49:21,11000000000000000,2002013,3,1854.22
2023-06-29 23:49:21,4000000000000000,2002014,5,1854.22
2023-06-29 23:49:21,530000000000000,2002015,10,1854.22
2023-06-29 23:49:21,380000000000000,2002016,24,1854.22
2023-06-29 23:49:21,430000000000000,2002017,32,1854.22
2023-06-29 23:49:21,1840000000000000,2002018,3,1854.22
2023-06-29 23:49:21,1850000000000000,2002019,3,1854.22
2023-06-29 23:49:21,2450000000000000,2002020,1,1854.22
2023-06-29 23:49:21,1300000000000000,2002021,4,1854.22
2023-06-29 23:49:21,,2002022,0,1854.22
2023-06-29 23:49:21,435000000000000,2002023,13,1854.22
2023-06-29 23:49:21,385000000000000,2002024,24,1854.22
2023-06-29 23:49:21,250000000000000,2002025,21,1854.22
2023-06-29 23:49:21,1600000000000000,2002026,6,1854.22
2023-06-29 23:49:21,3229000000000000,2002027,7,1854.22
2023-06-29 23:49:21,1200000000000000,2002028,2,1854.22
2023-06-29 23:49:21,1470000000000000,2002029,5,1854.22
2023-06-29 23:49:21,14000000000000000,2002030,2,1854.22
2023-06-29 23:49:21,439900000000000,2002031,20,1854.22
2023-06-29 23:49:21,600000000000000,2002032,7,1854.22
2023-06-29 23:49:21,300000000000000,2002033,21,1854.22
2023-06-29 23:49:21,3730000000000000,2002034,2,1854.22
2023-06-29 23:49:21,3000000000000000,2002035,7,1854.22
2023-06-29 23:49:21,2600000000000000,2002036,5,1854.22
2023-06-29 23:49:21,2200000000000000,2002037,4,1854.22
2023-06-29 23:49:21,,2002038,0,1854.22
2023-06-29 23:49:21,690000000000000,2002039,4,1854.22
2023-06-29 23:49:21,319999999000000,2002040,15,1854.22
2023-06-29 23:49:21,100000000000000,2002041,25,1854.22
2023-06-29 23:49:21,1200000000000000,2002042,11,1854.22
2023-06-29 23:49:21,1700000000000000,2002043,3,1854.22
2023-06-29 23:49:21,1560000000000000,2002044,4,1854.22
2023-06-29 23:49:21,1000000000000000,2002045,3,1854.22
2023-06-29 23:49:21,9400000000000000,2002046,2,1854.22
2023-06-29 23:49:21,680000000000000,2002047,9,1854.22
2023-06-29 23:49:21,200000000000000,2002048,14,1854.22
2023-06-29 23:49:21,200000000000000,2002049,14,1854.22
2023-06-29 23:49:21,999000000000000,2002050,6,1854.22
2023-06-29 23:49:21,1779000000000000,2002051,9,1854.22
2023-06-29 23:49:21,2800000000000000,2002052,5,1854.22
2023-06-29 23:49:21,1500000000000000,2002053,8,1854.22
2023-06-29 23:49:21,1900000000000000,2002054,2,1854.22
2023-06-29 23:49:21,1200000000000000,2002055,6,1854.22
2023-06-29 23:49:21,310000000000000,2002056,24,1854.22
2023-06-29 23:49:21,530000000000000,2002057,11,1854.22
2023-06-29 23:49:21,2500000000000000,2002058,4,1854.22
2023-06-29 23:49:21,1400000000000000,2002059,10,1854.22
2023-06-29 23:49:21,4890000000000000,2002060,2,1854.22
2023-06-29 23:49:21,1380000000000000,2002061,5,1854.22
2023-06-29 23:49:21,,2002062,0,1854.22
2023-06-29 23:49:21,1340000000000000,2003001,6,1854.22
2023-06-29 23:49:21,250000000000000,2003002,6,1854.22
2023-06-29 23:49:21,270000000000000,2003003,12,1854.22
2023-06-29 23:49:21,410000000000000,2003004,3,1854.22
2023-06-29 23:49:21,340000000000000,2003005,13,1854.22
2023-06-29 23:49:21,680000000000000,2003006,8,1854.22
2023-06-29 23:49:21,270000000000000,2003007,5,1854.22
2023-06-29 23:49:21,500000000000000,2003008,6,1854.22
2023-06-29 23:49:21,100000000000000,2003009,9,1854.22
2023-06-29 23:49:21,270000000000000,2003010,12,1854.22
2023-06-29 23:49:21,530000000000000,2003011,7,1854.22
2023-06-29 23:49:21,1240000000000000,2003012,8,1854.22
2023-06-29 23:49:21,4500000000000000,2003013,2,1854.22
2023-06-29 23:49:21,1770000000000000,2003014,18,1854.22
2023-06-29 23:49:21,1790000000000000,2003015,5,1854.22
2023-06-29 23:49:21,8670000000000000,2003016,7,1854.22
2023-06-29 23:49:21,95000000000000000,2003017,4,1854.22
2023-06-29 23:49:21,249990000000000,2003018,8,1854.22
2023-06-29 23:49:21,319990000000000,2003019,13,1854.22
2023-06-29 23:49:21,400000000000000,2003020,9,1854.22
2023-06-29 23:49:21,1655000000000000,2003021,1,1854.22
2023-06-29 23:49:21,1000000000000000,2003022,6,1854.22
2023-06-29 23:49:21,2510000000000000,2003023,5,1854.22
2023-06-29 23:49:21,940000000000000,2003024,2,1854.22
2023-06-29 23:49:21,7700000000000000,2003025,2,1854.22
2023-06-29 23:49:21,25000000000000000,2003026,1,1854.22
2023-06-29 23:49:21,420000000000000,2003027,11,1854.22
2023-06-29 23:49:21,300000000000000,2003028,5,1854.22
2023-06-29 23:49:21,360000000000000,2003029,9,1854.22
2023-06-29 23:49:21,1940000000000000,2003030,1,1854.22
2023-06-29 23:49:21,1000000000000000,2003031,2,1854.22
2023-06-29 23:49:21,1540000000000000,2003032,5,1854.22
2023-06-29 23:49:21,1330000000000000,2003033,8,1854.22
2023-06-29 23:49:21,3000000000000000,2003034,1,1854.22
2023-06-29 23:49:21,9000000000000000,2003035,2,1854.22
2023-06-29 23:49:21,270000000000000,2003036,15,1854.22
2023-06-29 23:49:21,359000000000000,2003037,12,1854.22
2023-06-29 23:49:21,299000000000000,2003038,19,1854.22
2023-06-29 23:49:21,1800000000000000,2003039,2,1854.22
2023-06-29 23:49:21,860000000000000,2003040,6,1854.22
2023-06-29 23:49:21,2800000000000000,2003041,1,1854.22
2023-06-29 23:49:21,1600000000000000,2003042,3,1854.22
2023-06-29 23:49:21,8000000000000000,2003043,1,1854.22
2023-06-29 23:49:21,15000000000000000,2003044,1,1854.22
2023-06-29 23:49:21,679000000000000,2003045,7,1854.22
2023-06-29 23:49:21,240000000000000,2003046,11,1854.22
2023-06-29 23:49:21,270000000000000,2003047,13,1854.22
2023-06-29 23:49:21,3380000000000000,2003048,2,1854.22
2023-06-29 23:49:21,980000000000000,2003049,5,1854.22
2023-06-29 23:49:21,1700000000000000,2003050,5,1854.22
2023-06-29 23:49:21,1140000000000000,2003051,4,1854.22
2023-06-29 23:49:21,,2003052,0,1854.22
2023-06-29 23:49:21,,2003053,0,1854.22
2023-06-29 23:49:21,289990000000000,2003054,17,1854.22
2023-06-29 23:49:21,270000000000000,2003055,22,1854.22
2023-06-29 23:49:21,590000000000000,2003056,7,1854.22
2023-06-29 23:49:21,1409900000000000,2003057,4,1854.22
2023-06-29 23:49:21,1280000000000000,2003058,2,1854.22
2023-06-29 23:49:21,3900000000000000,2003059,5,1854.22
2023-06-29 23:49:21,1700000000000000,2003060,6,1854.22
2023-06-29 23:49:21,7900000000000000,2003061,2,1854.22
2023-06-29 23:49:21,4800000000000000,2003062,2,1854.22
2023-06-29 23:49:21,519999000000000,2003063,6,1854.22
2023-06-29 23:49:21,360000000000000,2003064,13,1854.22
2023-06-29 23:49:21,700000000000000,2003065,8,1854.22
2023-06-29 23:49:21,,2003066,0,1854.22
2023-06-29 23:49:21,1360000000000000,2003067,4,1854.22
2023-06-29 23:49:21,1350000000000000,2003068,1,1854.22
2023-06-29 23:49:21,3000000000000000,2003069,2,1854.22
2023-06-29 23:49:21,16000000000000000,2003070,1,1854.22
2023-06-29 23:49:21,,2003071,0,1854.22
2023-06-29 23:49:21,650000000000000,2004001,32,1854.22
2023-06-29 23:49:21,320000000000000,2004002,7,1854.22
2023-06-29 23:49:21,209000000000000,2004003,5,1854.22
2023-06-29 23:49:21,389999999000000,2004004,6,1854.22
2023-06-29 23:49:21,300000000000000,2004005,12,1854.22
2023-06-29 23:49:21,380000000000000,2004006,6,1854.22
2023-06-29 23:49:21,309000000000000,2004007,5,1854.22
2023-06-29 23:49:21,290000000000000,2004008,21,1854.22
2023-06-29 23:49:21,450000000000000,2004009,9,1854.22
2023-06-29 23:49:21,309999999999999,2004010,5,1854.22
2023-06-29 23:49:21,263481000000000,2004011,7,1854.22
2023-06-29 23:49:21,540000000000000,2004012,30,1854.22
2023-06-29 23:49:21,1169999999990000,2004013,9,1854.22
2023-06-29 23:49:21,2000000000000000,2004014,7,1854.22
2023-06-29 23:49:21,1659000000000000,2004015,3,1854.22
2023-06-29 23:49:21,4900000000000000,2004016,11,1854.22
2023-06-29 23:49:21,5200000000000000,2004017,2,1854.22
2023-06-29 23:49:21,300000000000000,2004018,16,1854.22
2023-06-29 23:49:21,99999999990000,2004019,32,1854.22
2023-06-29 23:49:21,320000000000000,2004020,24,1854.22
2023-06-29 23:49:21,1079000000000000,2004021,11,1854.22
2023-06-29 23:49:21,1490000000000000,2004022,5,1854.22
2023-06-29 23:49:21,1789990000000000,2004023,10,1854.22
2023-06-29 23:49:21,2000000000000000,2004024,7,1854.22
2023-06-29 23:49:21,9980000000000000,2004025,4,1854.22
2023-06-29 23:49:21,6000000000000000,2004026,3,1854.22
2023-06-29 23:49:21,300000000000000,2004027,15,1854.22
2023-06-29 23:49:21,159990000000000,2004028,22,1854.22
2023-06-29 23:49:21,250000000000000,2004029,24,1854.22
2023-06-29 23:49:21,1500000000000000,2004030,9,1854.22
2023-06-29 23:49:21,1500000000000000,2004031,7,1854.22
2023-06-29 23:49:21,1099000000000000,2004032,9,1854.22
2023-06-29 23:49:21,1439000000000000,2004033,3,1854.22
2023-06-29 23:49:21,7000000000000000,2004034,3,1854.22
2023-06-29 23:49:21,5400000000000000,2004035,2,1854.22
2023-06-29 23:49:21,239000000000000,2004036,12,1854.22
2023-06-29 23:49:21,360000000000000,2004037,9,1854.22
2023-06-29 23:49:21,240000000000000,2004038,17,1854.22
2023-06-29 23:49:21,599000000000000,2004039,7,1854.22
2023-06-29 23:49:21,1290000000000000,2004040,5,1854.22
2023-06-29 23:49:21,1100000000000000,2004041,7,1854.22
2023-06-29 23:49:21,1310000000000000,2004042,10,1854.22
2023-06-29 23:49:21,4200000000000000,2004043,7,1854.22
2023-06-29 23:49:21,3499999999999000,2004044,5,1854.22
2023-06-29 23:49:21,299999900000000,2004045,18,1854.22
2023-06-29 23:49:21,100000000000000,2004046,27,1854.22
2023-06-29 23:49:21,130000000000000,2004047,16,1854.22
2023-06-29 23:49:21,1100000000000000,2004048,6,1854.22
2023-06-29 23:49:21,1490000000000000,2004049,7,1854.22
2023-06-29 23:49:21,1990000000000000,2004050,4,1854.22
2023-06-29 23:49:21,980000000000000,2004051,9,1854.22
2023-06-29 23:49:21,6900000000000000,2004052,7,1854.22
2023-06-29 23:49:21,2950000000000000,2004053,1,1854.22
2023-06-29 23:49:21,349000000000000,2004054,9,1854.22
2023-06-29 23:49:21,150000000000000,2004055,24,1854.22
2023-06-29 23:49:21,320000000000000,2004056,20,1854.22
2023-06-29 23:49:21,1469999999990000,2004057,9,1854.22
2023-06-29 23:49:21,1000000000000000,2004058,10,1854.22
2023-06-29 23:49:21,1500000000000000,2004059,7,1854.22
2023-06-29 23:49:21,1300000000000000,2004060,15,1854.22
2023-06-29 23:49:21,4850000000000000,2004061,6,1854.22
2023-06-29 23:49:21,4500000000000000,2004062,5,1854.22
2023-06-29 23:49:21,410000000000000,2004063,23,1854.22
2023-06-29 23:49:21,279999500000000,2004064,14,1854.22
2023-06-29 23:49:21,220000000000000,2004065,56,1854.22
2023-06-29 23:49:21,1630000000000000,2004066,4,1854.22
2023-06-29 23:49:21,1469900000000000,2004067,7,1854.22
2023-06-29 23:49:21,1420000000000000,2004068,12,1854.22
2023-06-29 23:49:21,1730000000000000,2004069,8,1854.22
2023-06-29 23:49:21,6950000000000000,2004070,4,1854.22
2023-06-29 23:49:21,7500000000000000,2004071,5,1854.22
2023-06-29 23:49:21,,1000001,0,1854.22
2023-06-29 23:49:21,,1000002,0,1854.22
2023-06-29 23:49:21,,1000003,0,1854.22
2023-06-29 23:49:21,,1000004,0,1854.22
2023-06-29 23:49:21,,1000005,0,1854.22
2023-06-29 23:49:21,4000000000000000,1000006,4,1854.22
2023-06-29 23:49:21,,1000007,0,1854.22
2023-06-29 23:49:21,,1000008,0,1854.22
2023-06-29 23:49:21,,1000009,0,1854.22
2023-06-29 23:49:21,2600000000000000,1000010,2,1854.22
2023-06-29 23:49:21,,1000011,0,1854.22
2023-06-29 23:49:21,,1000012,0,1854.22
2023-06-29 23:49:21,,1000013,0,1854.22
2023-06-29 23:49:21,5200000000000000,1000014,1,1854.22
2023-06-29 23:49:21,10000000000000000,1000015,3,1854.22
2023-06-29 23:49:21,,1000016,0,1854.22
2023-06-29 23:49:21,,1000017,0,1854.22
2023-06-29 23:49:21,2500000000000000,1000018,2,1854.22
2023-06-29 23:49:21,,1000019,0,1854.22
2023-06-29 23:49:21,,1000020,0,1854.22
2023-06-29 23:49:21,11900000000000000000,1000021,3,1854.22
2023-06-29 23:49:21,3100000000000000,1000022,1,1854.22
2023-06-29 23:49:21,81000000000000000,1000023,2,1854.22
2023-06-29 23:49:21,100000000000000000,1000024,2,1854.22
2023-06-29 23:49:21,,1000025,0,1854.22
2023-06-29 23:49:21,,1000026,0,1854.22
2023-06-29 23:49:21,150000000000000000000,1000027,1,1854.22
2023-06-29 23:49:21,55000000000000000,1000028,1,1854.22
2023-06-29 23:49:21,2200000000000000,1000029,1,1854.22
2023-06-29 23:49:21,2000000000000000,1000030,3,1854.22
2023-06-29 23:49:21,7500000000000000,1000031,3,1854.22
2023-06-29 23:49:21,1200000000000000000,1000032,1,1854.22
2023-06-29 23:49:21,,1000033,0,1854.22
2023-06-29 23:49:21,4000000000000000,1000034,2,1854.22
2023-06-29 23:49:21,,1000035,0,1854.22
2023-06-29 23:49:21,,1000036,0,1854.22
2023-06-29 23:49:21,2700000000000000,1000037,1,1854.22
2023-06-29 23:49:21,5992000000000000,1000038,3,1854.22
2023-06-29 23:49:21,,1000039,0,1854.22
2023-06-29 23:49:21,,1000040,0,1854.22
2023-06-29 23:49:21,3890000000000000,1001001,1,1854.22
2023-06-29 23:49:21,1800000000000000,1001002,6,1854.22
2023-06-29 23:49:21,2500000000000000,1001003,7,1854.22
2023-06-29 23:49:21,12000000000000000,1001004,2,1854.22
2023-06-29 23:49:21,1100000000000000,1001005,6,1854.22
2023-06-29 23:49:21,1200000000000000,1001006,7,1854.22
2023-06-29 23:49:21,7000000000000000,1001007,1,1854.22
2023-06-29 23:49:21,110000000000000000,1001008,5,1854.22
2023-06-29 23:49:21,2840000000000000,1001009,4,1854.22
2023-06-29 23:49:21,900000000000000,1001010,5,1854.22
2023-06-29 23:49:21,4500000000000000,1001011,1,1854.22
2023-06-29 23:49:21,12000000000000000,1001012,1,1854.22
2023-06-29 23:49:21,1000000000000000,1001013,3,1854.22
2023-06-29 23:49:21,1700000000000000,1001014,4,1854.22
2023-06-29 23:49:21,5000000000000000,1001015,4,1854.22
2023-06-29 23:49:21,20000000000000000,1001016,1,1854.22
2023-06-29 23:49:21,1400000000000000,1001017,2,1854.22
2023-06-29 23:49:21,2400000000000000,1001018,4,1854.22
2023-06-29 23:49:21,4977000000000000,1001019,2,1854.22
2023-06-29 23:49:21,23979000000000000,1001020,1,1854.22
2023-06-29 23:49:21,200000000000000000,1001021,1,1854.22
2023-06-29 23:49:21,1000000000000000,1001022,5,1854.22
2023-06-29 23:49:21,500000000000000000,1001023,1,1854.22
2023-06-29 23:49:21,,1001024,0,1854.22
2023-06-29 23:49:21,1100000000000000,1001025,4,1854.22
2023-06-29 23:49:21,1100000000000000,1001026,6,1854.22
2023-06-29 23:49:21,3600000000000000,1001027,1,1854.22
2023-06-29 23:49:21,,1001028,0,1854.22
2023-06-29 23:49:21,1400000000000000,1001029,3,1854.22
2023-06-29 23:49:21,1600000000000000,1001030,3,1854.22
2023-06-29 23:49:21,4388000000000000,1001031,6,1854.22
2023-06-29 23:49:21,19990000000000000,1001032,1,1854.22
2023-06-29 23:49:21,1000000000000000,1001033,5,1854.22
2023-06-29 23:49:21,1650000000000000,1001034,5,1854.22
2023-06-29 23:49:21,4000000000000000,1001035,3,1854.22
2023-06-29 23:49:21,14900000000000000,1001036,5,1854.22
2023-06-29 23:49:21,1780000000000000,1001037,2,1854.22
2023-06-29 23:49:21,800000000000000,1001038,16,1854.22
2023-06-29 23:49:21,390000000000000000,1001039,3,1854.22
2023-06-29 23:49:21,16500000000000000,1001040,2,1854.22
2023-06-29 23:49:21,1062000000000000,1002001,14,1854.22
2023-06-29 23:49:21,850000000000000,1002002,13,1854.22
2023-06-29 23:49:21,794000000000000,1002003,6,1854.22
2023-06-29 23:49:21,4800000000000000,1002004,2,1854.22
2023-06-29 23:49:21,5500000000000000,1002005,3,1854.22
2023-06-29 23:49:21,,1002006,0,1854.22
2023-06-29 23:49:21,800000000000000,1002007,11,1854.22
2023-06-29 23:49:21,1000000000000000,1002008,7,1854.22
2023-06-29 23:49:21,1000000000000000,1002009,12,1854.22
2023-06-29 23:49:21,3100000000000000,1002010,3,1854.22
2023-06-29 23:49:21,3200000000000000,1002011,1,1854.22
2023-06-29 23:49:21,40000000000000000,1002012,2,1854.22
2023-06-29 23:49:21,860000000000000,1002013,7,1854.22
2023-06-29 23:49:21,1300000000000000,1002014,7,1854.22
2023-06-29 23:49:21,10000000000000000,1002015,1,1854.22
2023-06-29 23:49:21,4000000000000000,1002016,5,1854.22
2023-06-29 23:49:21,4000000000000000,1002017,3,1854.22
2023-06-29 23:49:21,29400000000000000,1002018,1,1854.22
2023-06-29 23:49:21,1000000000000000,1002019,3,1854.22
2023-06-29 23:49:21,1190000000000000,1002020,4,1854.22
2023-06-29 23:49:21,2390000000000000,1002021,3,1854.22
2023-06-29 23:49:21,3500000000000000,1002022,2,1854.22
2023-06-29 23:49:21,4000000000000000,1002023,4,1854.22
2023-06-29 23:49:21,10000000000000000,1002024,2,1854.22
2023-06-29 23:49:21,1770000000000000,1002025,7,1854.22
2023-06-29 23:49:21,1200000000000000,1002026,4,1854.22
2023-06-29 23:49:21,830000000000000,1002027,3,1854.22
2023-06-29 23:49:21,4580000000000000,1002028,3,1854.22
2023-06-29 23:49:21,,1002029,0,1854.22
2023-06-29 23:49:21,8000000000000000,1002030,1,1854.22
2023-06-29 23:49:21,3000000000000000,1002031,6,1854.22
2023-06-29 23:49:21,9000000000000000,1002032,4,1854.22
2023-06-29 23:49:21,1500000000000000,1002033,2,1854.22
2023-06-29 23:49:21,4000000000000000,1002034,2,1854.22
2023-06-29 23:49:21,3400000000000000,1002035,7,1854.22
2023-06-29 23:49:21,,1002036,0,1854.22
2023-06-29 23:49:21,1000000000000000,1002037,7,1854.22
2023-06-29 23:49:21,1380000000000000,1002038,11,1854.22
2023-06-29 23:49:21,600000000000000,1002039,10,1854.22
2023-06-29 23:49:21,3500000000000000,1002040,4,1854.22
2023-06-29 23:49:21,3000000000000000,1002041,4,1854.22
2023-06-29 23:49:21,,1002042,0,1854.22
2023-06-29 23:49:21,630000000000000,1002043,15,1854.22
2023-06-29 23:49:21,700000000000000,1002044,12,1854.22
2023-06-29 23:49:21,800000000000000,1002045,10,1854.22
2023-06-29 23:49:21,6530000000000000,1002046,2,1854.22
2023-06-29 23:49:21,3800000000000000,1002047,1,1854.22
2023-06-29 23:49:21,95000000000000000,1002048,1,1854.22
2023-06-29 23:49:21,570000000000000,1002049,16,1854.22
2023-06-29 23:49:21,645000000000000,1002050,10,1854.22
2023-06-29 23:49:21,720000000000000,1002051,8,1854.22
2023-06-29 23:49:21,3050000000000000,1002052,6,1854.22
2023-06-29 23:49:21,6400000000000000,1002053,5,1854.22
2023-06-29 23:49:21,13000000000000000,1002054,1,1854.22
